Date,Aayu Malun Khola Hydro-Electric Project,Apsuwa I HEP,Chujung Khola HEP,Dudhkoshi 10 HEP,Dudhkoshi-6 HEP,Ghunsa Khola HPP,Ghunsa-Tamor HPP,Hongu Khola HPP,Ikhuwa Khola HEP,Isuwa Khola Hydropower Project,Kabeli B - 1,Kabeli-3 HEP,Kabeli-A,Kasuwa Khola HPP,Lower Hewa,Lower Isuwa Khola HPP,Lower Solu Hydropower Project,Luja Khola HPP,Mewa khola HPP,Mewa Khola Hydropower project,Middle Hongu Khola B HPP,Middle Hongukhola A Hydropower Project,Middle Mewa HPP,Middle Tamor,Palun khola small Hydropower Project,Simbuwa Khola Hydroelectric Project,Solu Hydropower Project,Solu Khola (Dudha Koshi),Super Inkhu Khola,Tamor Khola-5 HEP,Upper Apsuwa HEP,Upper Barunkhola HEP,Upper Inkhu Khola HEP,Upper Isuwa,Upper Kabeli HPP,Upper Mewa Khola -A HPP,Upper Sankhuwa Khola HEP,Upper Simbuwa Khola HPP,Upper Tamor A HPP,Upper Tamor HEP
4/2/2014 5:45,0.364841163,0.599931955,0.809823751,4.893026829,5.814142704,3.898153543,3.898153543,0.854718089,0.455976307,0.599900067,1.761823535,0.174551681,15.15385056,0.201787129,1.137029767,0.599900067,0.969699562,0.275332868,9.482043266,9.482043266,0.765472114,0.273708373,0.033492692,9.213078499,0.491500646,1.535809159,0.969699562,1.088585377,0.400817752,0.162488669,0.599931955,0.559202731,0.052613135,0.599900067,0.248362347,0.033492692,0.145483702,1.116163254,9.213078499,9.550670624
4/3/2014 5:45,0.688509464,1.528359652,2.059587479,8.107605934,8.515680313,6.848139286,6.848139286,1.719835877,1.238771319,1.320601821,3.609205484,0.42736426,22.24602699,0.595002592,1.561571479,1.320601821,1.815621018,0.588619232,16.10660934,16.10660934,1.524555683,0.514626265,0.034057051,16.38809586,1.293468833,3.080773115,1.815621018,1.853601933,0.831449032,0.335763603,1.528359652,1.179935813,0.154659212,1.320601821,0.605029941,0.034057051,0.415803909,2.338696718,16.38809586,14.85268497
4/4/2014 5:45,0.458944231,1.235248923,1.461613178,7.965952873,10.82679558,7.543488979,7.543488979,1.308405638,0.812654853,1.178577423,3.236120224,0.26279974,35.44094467,0.347675145,1.732433081,1.178577423,1.577245712,0.410783827,20.78302002,20.78302002,1.125985026,0.346617341,0.037609886,18.88124275,0.905856788,3.088896036,1.577245712,1.829736114,0.580488443,0.204828024,1.235248923,0.840633094,0.074709795,1.178577423,0.378694355,0.037609886,0.246147558,1.834998488,18.88124275,22.60101318
4/5/2014 5:45,0.550244868,1.662490129,2.26258707,7.630026817,8.751021385,7.822038651,7.822038651,1.576520085,1.459076524,1.435753584,4.335285664,0.485235453,31.43916512,0.62145704,2.197892189,1.435753584,1.498467922,0.478618979,19.29015541,19.29015541,1.387988806,0.456014544,0.046191536,19.09525871,1.531820774,3.679339647,1.498467922,1.582766294,0.74893862,0.342625946,1.662490129,1.138493061,0.134131908,1.435753584,0.687902153,0.046191536,0.412421852,2.714040756,19.09525871,18.96042252
4/6/2014 5:45,0.690793216,1.95333755,2.30933857,9.44252491,11.3836565,9.545259476,9.545259476,1.902850866,1.381615043,1.711888313,4.734233856,0.438236624,43.29924774,0.649943054,2.570566893,1.711888313,2.037059784,0.595932007,25.56239891,25.56239891,1.648892045,0.510774195,0.057269085,23.89039421,1.496929407,4.262633324,2.037059784,2.161033392,0.884723485,0.30713585,1.95333755,1.256070375,0.156448856,1.711888313,0.626749039,0.057269085,0.455383658,2.738087177,23.89039421,26.81975174
4/7/2014 5:45,0.533228099,1.423756957,1.547920585,8.771209717,11.25139999,7.589381218,7.589381218,1.520853996,0.917120934,1.331466436,3.892473221,0.306542695,40.78760529,0.42447719,3.077956438,1.331466436,1.739898324,0.469593465,20.88809013,20.88809013,1.311143517,0.403194577,0.076474972,18.99106026,1.013938069,3.337806225,1.739898324,1.958084226,0.68878144,0.197071835,1.423756957,0.941816688,0.103753835,1.331466436,0.440019459,0.076474972,0.306990802,2.0316751,18.99106026,23.17346191
4/8/2014 5:45,0.368517846,0.780203819,0.994492888,6.572114944,8.515576363,5.501466274,5.501466274,0.972866237,0.543402255,0.802434862,2.659705639,0.225338221,28.78842735,0.219980389,2.087528706,0.802434862,1.118563414,0.303284287,14.64693928,14.64693928,0.852127314,0.282163054,0.04259165,13.53817177,0.609641016,2.491109133,1.118563414,1.285458326,0.439077824,0.181656778,0.780203819,0.630253077,0.052731823,0.802434862,0.323032558,0.04259165,0.160469159,1.638267517,13.53817177,16.07059288
4/9/2014 5:45,0.33687222,0.566133559,0.751790762,5.101984978,6.254588127,4.528905392,4.528905392,0.810137987,0.413601369,0.583831191,1.818471313,0.153559148,20.52653313,0.184886932,1.177493095,0.583831191,0.90474999,0.259146631,11.7654295,11.7654295,0.724778354,0.257498831,0.031652715,10.85840797,0.453619272,1.847650051,0.90474999,1.015360236,0.377992094,0.148648441,0.566133559,0.519459486,0.048918262,0.583831191,0.220479727,0.031652715,0.134445906,1.129286766,10.85840797,12.79984665
4/10/2014 5:45,0.332533687,0.577197254,0.813847721,4.603888512,5.599147797,4.304812431,4.304812431,0.786682546,0.476653695,0.570378959,1.894378066,0.193437815,16.93663788,0.194573879,1.07169354,0.570378959,0.891771913,0.250386804,10.43302345,10.43302345,0.70337677,0.249632016,0.030447185,10.08909225,0.51428932,1.739798903,0.891771913,0.999441326,0.367749393,0.171401933,0.577197254,0.515885592,0.048378825,0.570378959,0.275202334,0.030447185,0.138043642,1.256356835,10.08909225,10.66943836
4/11/2014 5:45,0.332819968,0.639037192,0.958058357,4.569615841,5.411327362,5.127073288,5.127073288,0.806483567,0.563216925,0.617692709,2.230088472,0.224991605,19.25220108,0.217635006,1.140608311,0.617692709,0.893117726,0.255164355,12.53847027,12.53847027,0.721448839,0.256653547,0.03001201,12.06166363,0.608186066,2.107071161,0.893117726,0.998133123,0.378891081,0.192180231,0.639037192,0.554223478,0.051242173,0.617692709,0.320564449,0.03001201,0.15125291,1.465185404,12.06166363,12.715868
4/12/2014 5:45,0.328671843,0.646203935,0.964813173,4.690354347,5.603137493,5.304415226,5.304415226,0.811883032,0.554651618,0.631183207,2.251203537,0.216334581,21.35766792,0.213941574,1.160181522,0.631183207,0.88819629,0.258499175,13.31617546,13.31617546,0.726767302,0.259883404,0.029602092,12.60151196,0.60368216,2.155050516,0.88819629,0.993891418,0.3809838,0.188648254,0.646203935,0.560510755,0.050040282,0.631183207,0.308977604,0.029602092,0.14908646,1.441145539,12.60151196,13.87667084
4/13/2014 5:45,0.413084447,1.075331807,1.399101257,5.859438419,6.579216957,5.768834591,5.768834591,1.203008413,0.847256362,0.957798362,2.696029425,0.282067627,22.65476799,0.399085462,1.320697427,0.957798362,1.109824657,0.361487359,14.34227943,14.34227943,1.069744468,0.367830396,0.029238781,13.82007408,0.897023559,2.419178009,1.109824657,1.191970944,0.575098038,0.226413876,1.075331807,0.82837528,0.096336655,0.957798362,0.401271462,0.029238781,0.274502397,1.65688324,13.82007408,14.55268288
4/14/2014 5:45,0.401473552,1.187822342,1.710407138,6.529193878,8.005243301,7.236741543,7.236741543,1.211820245,1.014074206,1.094898224,3.554652929,0.382681102,28.07551193,0.389442772,1.499518871,1.094898224,1.177081823,0.367475867,18.18877792,18.18877792,1.06390655,0.353041798,0.029082267,17.67181587,1.091885209,3.221858025,1.177081823,1.303794026,0.560583472,0.290711612,1.187822342,0.88435179,0.081527375,1.094898224,0.544297814,0.029082267,0.263526618,2.312554121,17.67181587,18.12947845
4/15/2014 5:45,0.354241431,1.036953568,1.661806226,6.009842873,7.416727543,8.307386398,8.307386398,1.071059346,0.929536939,0.997374713,3.671524763,0.366308093,33.4343338,0.334529966,1.444923401,0.997374713,1.025732756,0.32289061,21.3816967,21.3816967,0.946212173,0.321064651,0.028401092,20.22946739,1.016006947,3.609550476,1.025732756,1.149121642,0.495832622,0.291602314,1.036953568,0.832249343,0.068776779,0.997374713,0.523279428,0.028401092,0.225306436,2.408253431,20.22946739,22.10869217
4/16/2014 5:45,0.326523244,0.886539638,1.637795806,5.550035,6.691268444,8.550217628,8.550217628,0.940473557,0.897132039,0.882575572,3.737641096,0.387938082,33.36850357,0.286474586,1.384776592,0.882575572,0.913371861,0.296686023,21.59253693,21.59253693,0.838472545,0.295973092,0.028016625,20.62766457,0.980587721,3.736280441,0.913371861,1.022077918,0.437652141,0.316580206,0.886539638,0.780342817,0.055845782,0.882575572,0.553227425,0.028016625,0.190129504,2.610410213,20.62766457,22.17982864
4/17/2014 5:45,0.316455275,0.665585399,1.036168694,5.247794151,6.294742107,7.339078903,7.339078903,0.86085093,0.507195652,0.696937621,2.631246328,0.216607615,31.96673775,0.204909712,1.152454853,0.696937621,0.866194308,0.281675905,19.32879257,19.32879257,0.771795034,0.277316809,0.02760181,17.58852386,0.576410294,2.952393532,0.866194308,0.968747258,0.401822627,0.199131817,0.665585399,0.623631775,0.050064486,0.696937621,0.312568873,0.02760181,0.146205306,1.812508941,17.58852386,21.23634148
4/18/2014 5:45,0.303350419,0.522756934,0.694999158,4.902468204,5.885473251,4.484724045,4.484724045,0.793153405,0.348574936,0.555390596,1.485017419,0.116858386,21.06909752,0.167449147,0.912157476,0.555390596,0.831129909,0.260711193,11.51282597,11.51282597,0.711922407,0.256666243,0.027199218,10.41136074,0.382606983,1.611036181,0.831129909,0.930584371,0.369862884,0.138619557,0.522756934,0.522654891,0.045357376,0.555390596,0.168502077,0.027199218,0.123267151,0.908769846,10.41136074,13.086936
4/19/2014 5:45,0.368055522,0.817177176,1.156468868,5.601791859,6.34570837,4.74943161,4.74943161,1.035653949,0.667566001,0.767066777,2.233940363,0.26145339,16.29695702,0.302356035,1.040993929,0.767066777,0.993743956,0.333170295,10.96472263,10.96472263,0.927128017,0.328450829,0.026818244,11.05442238,0.70568651,1.952788234,0.993743956,1.071426034,0.494274288,0.226031274,0.817177176,0.722140014,0.075962588,0.767066777,0.370182812,0.026818244,0.211182505,1.545749307,11.05442238,10.52758217
4/20/2014 5:45,0.309441298,0.623054802,0.748532593,5.190632343,6.656869411,5.017644882,5.017644882,0.854060292,0.37433365,0.643866301,1.741888046,0.130305886,21.70035934,0.17629157,0.943376124,0.643866301,0.917358816,0.270404428,13.16818619,13.16818619,0.754153192,0.257160246,0.026433647,11.92297745,0.424296737,1.83501637,0.917358816,1.041962981,0.388605535,0.133874983,0.623054802,0.541185498,0.04609799,0.643866301,0.188787684,0.026433647,0.131795257,1.046257257,11.92297745,14.42748928
4/21/2014 5:45,0.289841622,0.477066189,0.565443814,4.308267117,5.241825104,3.009955406,3.009955406,0.736492872,0.313948333,0.49548161,1.116841793,0.094533831,14.50554943,0.157872781,0.812879562,0.49548161,0.790149689,0.236121565,7.608313084,7.608313084,0.660282135,0.23642832,0.026050912,6.990298748,0.338081717,1.018563032,0.790149689,0.882929265,0.343843371,0.109156698,0.477066189,0.456016332,0.043678768,0.49548161,0.135422081,0.026050912,0.1164653,0.598904729,6.990298748,8.548950195
4/22/2014 5:45,0.285945326,0.470833004,0.545084298,4.105243683,4.944450855,2.4690485,2.4690485,0.71573174,0.309646875,0.475115418,1.024021387,0.09121982,11.15358448,0.156216919,0.785559058,0.475115418,0.778932512,0.227475658,6.174135685,6.174135685,0.64131552,0.229545727,0.02566909,5.822165966,0.33233878,0.810479701,0.778932512,0.86958766,0.334929347,0.104658291,0.470833004,0.438124508,0.043238431,0.475115418,0.130222887,0.02566909,0.115232304,0.511951625,5.822165966,6.606753349
4/23/2014 5:45,0.282059491,0.467634588,0.540996313,4.029947281,4.825310707,2.599481106,2.599481106,0.706181288,0.310092241,0.468748033,1.127178431,0.107249118,10.67236233,0.155280337,0.797079325,0.468748033,0.769095898,0.2250586,6.331410408,6.331410408,0.633072674,0.227263793,0.025294444,6.106780529,0.334658325,0.932887793,0.769095898,0.858319581,0.331042469,0.111074507,0.467634588,0.431598395,0.042800352,0.468748033,0.152754039,0.025294444,0.114360809,0.667008817,6.106780529,6.504368305
4/24/2014 5:45,0.278252184,0.475314975,0.592900157,4.111295223,4.841766834,3.148933411,3.148933411,0.712178171,0.338479668,0.478474975,1.335186362,0.131785184,11.79731655,0.158864632,0.829378545,0.478474975,0.759918332,0.230135337,7.518990993,7.518990993,0.641103446,0.234392121,0.024925319,7.29757309,0.365854472,1.220424771,0.759918332,0.847709417,0.335666716,0.126254156,0.475314975,0.452981323,0.042376023,0.478474975,0.187631264,0.024925319,0.115568355,0.88653636,7.29757309,7.58172369
4/25/2014 5:45,0.295160234,0.60326761,0.844476879,4.365206242,5.151546001,4.125181675,4.125181675,0.795539141,0.494350523,0.579279304,1.829488993,0.19564794,14.42666817,0.2125137,0.916580439,0.579279304,0.804768443,0.250816196,9.779694557,9.779694557,0.711881638,0.252462775,0.024562873,9.606758118,0.528560579,1.699902296,0.804768443,0.886407614,0.374811172,0.171234235,0.60326761,0.533154964,0.052646969,0.579279304,0.278014809,0.024562873,0.149192825,1.241358876,9.606758118,9.619228363
4/26/2014 5:45,0.333307952,0.933018446,1.368181705,5.237956047,6.003479958,6.011761189,6.011761189,1.042995691,0.796798348,0.851040363,2.803589106,0.314977586,20.36317444,0.336975694,1.094413996,0.851040363,0.926909268,0.312751591,14.41590595,14.41590595,0.928671062,0.323129326,0.024201533,14.26653957,0.849776566,2.620995998,0.926909268,1.007684827,0.496175766,0.257597387,0.933018446,0.757179022,0.077762105,0.851040363,0.447291762,0.024201533,0.229953215,1.946140885,14.26653957,13.92756844
4/27/2014 5:45,0.333670706,0.952597499,1.626141191,5.621467113,6.811975479,8.47265625,8.47265625,1.010005832,0.910567582,0.915003717,3.836764574,0.418789804,29.35136414,0.308596224,1.346881866,0.915003717,0.970282018,0.322667152,20.75421333,20.75421333,0.894064426,0.307332486,0.026590431,20.27005959,0.992982388,3.834498882,0.970282018,1.066729426,0.468746543,0.321642429,0.952597499,0.789960861,0.063279368,0.915003717,0.595841646,0.026590431,0.207954332,2.878802299,20.27005959,20.40168381
4/28/2014 5:45,0.291450858,0.720067084,1.030310035,5.295094013,6.432261467,7.286979675,7.286979675,0.910819471,0.506264925,0.738216817,2.437261581,0.178906351,32.76832581,0.221828967,1.042131662,0.738216817,0.857441008,0.289842725,19.62741661,19.62741661,0.812968791,0.287566185,0.02364197,17.49518967,0.572535217,2.879333496,0.857441008,0.960692883,0.424427032,0.17193602,0.720067084,0.644388795,0.054663561,0.738216817,0.260216624,0.02364197,0.158864781,1.530625105,17.49518967,22.00124741
4/29/2014 5:45,0.378530949,1.808945894,3.086209536,6.838097095,7.592294693,10.59858131,10.59858131,1.507121563,2.000089169,1.533732295,6.09250021,0.802822351,30.19977379,0.714140713,1.899991393,1.533732295,1.043308496,0.413683414,23.76213264,23.76213264,1.338234425,0.456044704,0.026300371,25.23079109,2.085321665,5.295537949,1.043308496,1.106140256,0.72423178,0.556394458,1.808945894,1.311017156,0.127747327,1.533732295,1.133168697,0.026300371,0.446240366,4.51483345,25.23079109,20.52004623
4/30/2014 5:45,0.406232148,1.718697309,2.523973227,7.485498428,9.425418854,15.29144859,15.29144859,1.49385488,1.411385059,1.575686455,6.432806969,0.590948045,61.30876923,0.519193292,2.228088379,1.575686455,1.222842097,0.425270975,40.42271805,40.42271805,1.298200488,0.411339611,0.033643585,37.4689064,1.585063219,6.887788296,1.222842097,1.32427907,0.684187412,0.40442428,1.718697309,1.151354671,0.104652524,1.575686455,0.848553121,0.033643585,0.350930929,4.494581223,37.4689064,42.3432045
5/1/2014 5:45,0.827655733,3.430256128,5.004612923,11.34264183,12.39618587,20.37602615,20.37602615,2.703602791,3.508228064,2.782861233,11.97943592,1.359809518,71.69521332,1.328909397,6.032064438,2.782861233,2.243628502,0.8373276,48.4752388,48.4752388,2.365365982,0.753546894,0.111531131,48.83627319,3.682443142,10.42381382,2.243628502,2.288777351,1.296298027,0.771022022,3.430256128,2.042645454,0.257931679,2.782861233,1.925256729,0.111531131,0.850064218,8.15609169,48.83627319,45.69881439
5/2/2014 5:45,1.564174294,5.449341774,6.749756813,19.06306839,22.35476112,29.1140728,29.1140728,4.5477314,4.470806599,4.446223736,15.40368271,1.541036725,121.3665543,1.929775715,7.77166748,4.446223736,4.649106503,1.48050642,75.28197479,75.28197479,3.916812897,1.167375326,0.122200884,71.6435318,4.791875839,14.22755718,4.649106503,4.678102016,2.141910076,0.896813214,5.449341774,3.036636353,0.43508625,4.446223736,2.197035551,0.122200884,1.307669759,9.606405258,71.6435318,76.48283386
5/3/2014 5:45,1.694609523,5.150174618,5.932636261,21.98147011,28.36045647,27.49492073,27.49492073,4.659561157,3.655006886,4.437080383,13.65020466,1.257288694,131.5531616,1.639908791,6.955434799,4.437080383,5.610057354,1.582473874,74.17673492,74.17673492,3.967353344,1.139518023,0.117216401,68.55503082,3.998490572,12.97329807,5.610057354,5.989787102,2.131975889,0.775150061,5.150174618,2.916692495,0.391576767,4.437080383,1.80025363,0.117216401,1.158144712,8.24131012,68.55503082,79.58805847
5/4/2014 5:45,1.254464269,2.810331106,2.828471184,17.86888695,24.207201,18.99146461,18.99146461,3.0906353,1.598518252,2.679525137,9.120858192,0.653804839,105.67173,0.746180475,6.921784401,2.679525137,4.539396763,1.223686457,53.3601532,53.3601532,2.627718687,0.762588918,0.14889583,47.47166061,1.850482225,8.863630295,4.539396763,4.942059994,1.375271678,0.340447962,2.810331106,1.688705206,0.206715807,2.679525137,0.944625139,0.14889583,0.576330185,5.465902805,47.47166061,60.86510086
5/5/2014 5:45,0.635964692,1.606856585,1.978588939,11.70834446,16.11613083,11.86170292,11.86170292,1.859883904,1.286255717,1.56115675,6.499871731,0.521841586,65.39750671,0.500648737,6.247430801,1.56115675,2.490423918,0.686005414,31.2987957,31.2987957,1.607798457,0.498996705,0.169034839,28.67875099,1.403441072,5.943067074,2.490423918,2.875594139,0.832250535,0.290390432,1.606856585,1.128510714,0.11369624,1.56115675,0.746556759,0.169034839,0.353283882,3.748854876,28.67875099,35.00194168
5/6/2014 5:45,1.155115962,1.985102177,2.087711334,10.75079346,12.96948528,10.97321415,10.97321415,2.129293919,1.636014819,1.654675484,7.618173599,0.614536166,59.09557343,0.710462689,8.209686279,1.654675484,3.034157515,0.900390923,28.53603935,28.53603935,1.84104979,0.552011013,0.276352674,26.84199715,1.753756881,5.586637497,3.034157515,3.104338884,0.99087286,0.235033274,1.985102177,1.043179393,0.191730142,1.654675484,0.875144422,0.276352674,0.509747505,3.889760017,26.84199715,30.33812904
5/7/2014 5:45,1.019175649,2.581350803,3.165220737,12.96107292,15.75000954,14.36078453,14.36078453,2.422391415,2.419744253,2.133341312,10.96249866,0.963677883,72.13780212,0.895289838,11.37269306,2.133341312,3.566353559,0.95687443,36.2018013,36.2018013,2.110724211,0.680892706,0.295921922,35.33153915,2.588068724,8.089015961,3.566353559,3.817291021,1.139274597,0.39726755,2.581350803,1.473759413,0.193031207,2.133341312,1.368676662,0.295921922,0.605118275,6.064730167,35.33153915,36.09577942
5/8/2014 5:45,0.884977639,2.518707037,3.381373882,12.76152706,16.26954269,17.43662643,17.43662643,2.332754612,2.250848055,2.200806141,10.19540596,0.911461353,84.57239532,0.81952709,8.12756443,2.200806141,3.088625193,0.865803719,46.13180161,46.13180161,2.022167683,0.629978955,0.116500862,43.44319916,2.465285063,9.420684814,3.088625193,3.294509888,1.071045041,0.482708454,2.518707037,1.547159076,0.173826188,2.200806141,1.302420974,0.116500862,0.555909157,6.410172462,43.44319916,47.87753296
5/9/2014 5:45,0.357550472,1.123449802,1.487150431,7.672143936,11.52939701,12.54348373,12.54348373,1.14552784,0.760828555,1.160538912,4.904913902,0.337554306,67.03884888,0.252003402,2.780049324,1.160538912,1.562946439,0.371744812,35.49280548,35.49280548,0.972435832,0.28028813,0.027528083,31.15432739,0.916572154,5.919451237,1.562946439,1.872464776,0.483727098,0.235143125,1.123449802,0.754629314,0.049395472,1.160538912,0.492984593,0.027528083,0.183448821,3.253330708,31.15432739,40.79574203
5/10/2014 5:45,0.234491602,0.479039669,0.690273583,4.197470188,5.179120541,5.729496479,5.729496479,0.684267104,0.359550774,0.536206841,1.944735646,0.155799434,29.93391037,0.150337264,0.907186389,0.536206841,0.665761173,0.225189671,15.21324921,15.21324921,0.615704775,0.22383146,0.020988816,13.48039532,0.405041397,2.39677453,0.665761173,0.745240092,0.319015086,0.137917116,0.479039669,0.467115641,0.037750799,0.536206841,0.225121677,0.020988816,0.108039558,1.376370072,13.48039532,17.96606064
5/11/2014 5:45,0.232743725,0.577527106,1.15536654,4.169801235,4.816457748,6.427353859,6.427353859,0.687419116,0.704974353,0.573992372,3.23726964,0.392698377,19.84129906,0.205771655,1.264520645,0.573992372,0.649353564,0.230723307,14.53754234,14.53754234,0.623472691,0.234334901,0.025293551,14.9158802,0.759484053,3.157497406,0.649353564,0.719377577,0.325736344,0.271964967,0.577527106,0.56102258,0.038995855,0.573992372,0.555605829,0.025293551,0.133379981,2.706029654,14.9158802,13.4696703
5/12/2014 5:45,0.227605894,0.497560114,0.797222257,4.257417202,4.993061543,7.024760246,7.024760246,0.678657353,0.404790878,0.524458647,2.34966898,0.171277031,28.92378807,0.152866155,1.043217897,0.524458647,0.639718115,0.233027995,18.46046638,18.46046638,0.614875376,0.230013251,0.021886876,16.54953575,0.463454187,2.923781395,0.639718115,0.710467517,0.31911388,0.147082537,0.497560114,0.4909361,0.036587097,0.524458647,0.249185249,0.021886876,0.108278833,1.612204432,16.54953575,20.2986145
5/13/2014 5:45,0.223688871,0.426511586,0.606754124,4.119774818,4.88817215,3.88119936,3.88119936,0.659965932,0.322370291,0.455929697,1.513452768,0.145609125,17.88960838,0.140662953,0.776741743,0.455929697,0.626797974,0.221885622,9.763646126,9.763646126,0.597545385,0.222423211,0.020214817,9.078868866,0.354842633,1.598817706,0.626797974,0.695531368,0.309953421,0.130025089,0.426511586,0.450245887,0.036066446,0.455929697,0.207978293,0.020214817,0.101063557,1.103825688,9.078868866,10.84346008
5/14/2014 5:45,0.221122012,0.4225609,0.596400023,3.986726999,4.704224586,3.82977128,3.82977128,0.647436917,0.323977917,0.444289684,1.48850739,0.145712838,14.30498695,0.14077121,0.749203563,0.444289684,0.619296372,0.216800183,9.243678093,9.243678093,0.585769892,0.217556715,0.019845659,8.803681374,0.354341447,1.562330008,0.619296372,0.686658502,0.304334164,0.12918663,0.4225609,0.439000607,0.035911188,0.444289684,0.207956418,0.019845659,0.100848958,1.095463753,8.803681374,9.578937531
5/15/2014 5:45,0.21871148,0.469548821,0.780548036,3.905425787,4.619367123,4.505797386,4.505797386,0.638587832,0.45278725,0.476937056,1.95882988,0.214527756,15.26129818,0.160806581,0.838429093,0.476937056,0.613536716,0.21373412,10.61143208,10.61143208,0.576768398,0.212760732,0.019591212,10.41422367,0.48955971,1.95389688,0.613536716,0.680002511,0.299903721,0.171225622,0.469548821,0.462910473,0.036031164,0.476937056,0.304830432,0.019591212,0.110076331,1.46622777,10.41422367,10.46281433
5/16/2014 5:45,0.216456622,0.478199959,0.780906141,3.751470327,4.492703438,5.059772015,5.059772015,0.626359522,0.437908053,0.484613627,2.017525911,0.196595639,18.88417053,0.158363655,0.845624745,0.484613627,0.607801616,0.202072248,12.53725433,12.53725433,0.564106882,0.205729261,0.019369654,11.843009,0.481400311,2.120728731,0.607801616,0.673399568,0.29349336,0.160529017,0.478199959,0.453953296,0.036080871,0.484613627,0.281047106,0.019369654,0.109357387,1.429474711,11.843009,12.99199581
5/17/2014 5:45,0.218319371,0.537262082,0.945619047,3.859547853,4.459480762,5.007731438,5.007731438,0.661322653,0.548068404,0.533634782,2.150873184,0.225508347,18.96166229,0.18511948,0.864934266,0.533634782,0.613122761,0.211759388,12.35094738,12.35094738,0.597979903,0.222112969,0.019155718,11.81065845,0.59055531,2.104427576,0.613122761,0.676708698,0.313535362,0.183189347,0.537262082,0.510559261,0.039345849,0.533634782,0.321255028,0.019155718,0.124375843,1.418101668,11.81065845,12.67604351
5/18/2014 5:45,0.221367568,0.56895858,0.907706916,3.880196095,4.682459354,4.978181839,4.978181839,0.687360525,0.51244694,0.560899615,2.135714293,0.209464252,20.20231056,0.190138668,0.895952106,0.560899615,0.626430511,0.207352087,12.73117542,12.73117542,0.614726782,0.217507526,0.020681137,11.98552322,0.561013937,2.070634127,0.626430511,0.690110326,0.321092576,0.168389082,0.56895858,0.503643095,0.042818896,0.560899615,0.299321026,0.020681137,0.130471423,1.383357048,11.98552322,13.33030701
5/19/2014 5:45,0.242525607,0.898516119,1.56940794,4.194831371,4.87549305,8.084617615,8.084617615,0.821251392,1.044765592,0.798014939,4.810550213,0.53460294,26.00768661,0.330877632,2.784307241,0.798014939,0.686163902,0.236637458,18.762043,18.762043,0.732096493,0.255832106,0.062896095,19.23451996,1.120074391,4.219769001,0.686163902,0.74572587,0.388962895,0.306145459,0.898516119,0.666965425,0.058749307,0.798014939,0.756577134,0.062896095,0.209035024,3.634402752,19.23451996,17.07890511
5/20/2014 5:45,0.222236648,1.000022531,1.743315458,4.042277336,5.0457201,12.36314106,12.36314106,0.719410002,1.363425255,0.865083098,8.047370911,0.66943264,54.08776093,0.331406951,7.714748859,0.865083098,0.653993964,0.213194326,31.42593956,31.42593956,0.635643542,0.216565296,0.221414417,29.95630455,1.486293674,6.639863491,0.653993964,0.729991496,0.330204457,0.245307311,1.000022531,0.568935096,0.042339493,0.865083098,0.953271389,0.221414417,0.198182508,4.803906441,29.95630455,31.87718582
5/21/2014 5:45,0.203880385,0.673131764,1.152179241,3.653185129,4.369734764,10.08554363,10.08554363,0.614670217,0.731351256,0.636079133,5.595616817,0.416429341,55.73295975,0.195766926,5.590763092,0.636079133,0.58408457,0.195108458,27.47648811,27.47648811,0.552608609,0.201517612,0.087960735,24.99253082,0.851746738,5.711634636,0.58408457,0.649226487,0.287555486,0.210374713,0.673131764,0.482682139,0.034306474,0.636079133,0.599504769,0.087960735,0.127718568,3.780797005,24.99253082,30.356493
5/22/2014 5:45,0.198815718,0.459983021,0.742747128,3.530694723,4.188608646,6.648047924,6.648047924,0.5886572,0.409846574,0.475465178,2.58908987,0.198152423,32.87421036,0.145528242,1.743679285,0.475465178,0.56199652,0.188747808,17.85560608,17.85560608,0.531266809,0.195533946,0.021904012,15.99496651,0.465315819,3.323208332,0.56199652,0.621992409,0.276288271,0.149341285,0.459983021,0.427053779,0.033235822,0.475465178,0.286738992,0.021904012,0.10110072,1.929486632,15.99496651,20.18973732
5/23/2014 5:45,0.21049279,0.597031236,1.112193823,3.918333769,4.412244797,6.651837826,6.651837826,0.681696832,0.688781798,0.573989987,3.470749617,0.386732668,22.89120865,0.215348408,1.789342046,0.573989987,0.592777133,0.220340058,15.52619743,15.52619743,0.617498338,0.230596274,0.036883291,15.59278774,0.745811582,3.395111322,0.592777133,0.648144245,0.325633377,0.24536173,0.597031236,0.544622123,0.042579968,0.573989987,0.547957718,0.036883291,0.14056991,2.833578348,15.59278774,14.92467594
5/24/2014 5:45,0.752936363,1.915751576,2.195874214,5.53821516,6.785842896,10.65129471,10.65129471,1.479854345,1.844624639,1.430565715,7.275704384,0.636213124,46.94529724,0.756356835,6.933217049,1.430565715,1.433731318,0.456530839,26.56285667,26.56285667,1.259441376,0.337925285,0.218712017,25.58770752,1.930111885,5.381934643,1.433731318,1.618068457,0.688497245,0.252519011,1.915751576,0.778909922,0.160643697,1.430565715,0.90341723,0.218712017,0.494223624,3.686186075,25.58770752,26.71758652
